observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Host_plant_phenology,___Host_plant_species,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Survey_method,___Time_of_survey,___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),__Track_type,__Sign_of_activity_,___Track_photoshoot,___Curator_s_Notes_(Admin_Only),Image 1,________Expertise_level_(for_this_set_of_records),Image 2
"https://www.anecdata.org/posts/view/218052","218052","525412","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.41898,-71.045316,"true","","","2023-09-15 17:25:35+0000","United States","Middlesex County","Massachusetts","Somerville",null,"About 1 square meter of freshly opened open flowers. iNat session records at https://tinyurl.com/2p9vx9uv.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-15_6504aa4ff22d1PXL_20230915_165113924-jpg.jpeg","Halictus ligatus","1","7","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Symphyotrichum novae-angliae (New England aster)","No","","Area search","","10","Hole-feeding // Surface-feeding","Partly/mostly cloudy","21","4 (13-18 mph or 20-28 kmh)","Trace (1-5%)","90","51","","","","","","",""
"https://www.anecdata.org/posts/view/218047","218047","525404","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.362571,-71.287123,"true","","","2023-09-15 16:01:27+0000","United States","Middlesex County","Massachusetts","Arlington",null,"Curator's Notes: Host and arthropod set to binomial/sp.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-15_6504809518e0c2023-09-15_12-03-12_0_1694793792055.jpg,/img/uploads/posts/_apu_2023-09-15_6504809605baa2023-09-15_12-03-29_0_1694793808864.jpg","Bombus impatiens","1","14","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Helenium autumnale (common sneezeweed)","No","/img/uploads/posts/_apu_2023-09-15_65048094440e12023-09-15_12-02-19_0_1694793739374.jpg","Walking","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/217995","217995","525296","vzvictoriazissman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332541,-71.312328,"true","","","2023-09-14 21:09:04+0000","United States","Middlesex County","Massachusetts","Newton",null,"The hornet was more interested in the wood framing of the garden bed than the flowers. This bunch of cosmos has been very busy all day. The yellowjackets were constantly on the move and visiting stalks and leaves more often than flowers. 74 degrees 56% humidity, sunny skies, and a light breeze. | Curator's Notes: The Eastern Yellowjacket ranges in size from 1.25-1.8 cm long. Increased the vespula record from 10 to 13 mm. Set the Bombus to species. Bombus might be slightly longer than recorded.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_6503785e359522023-09-14_17-10-57_0_cdv_photo_021.jpg","Bombus impatiens","5","12","Adult","Feeding","","Flowers or flower buds // Open flowers // Mature leaf","Cosmos sulphureus (sulphur cosmos)","No","/img/uploads/posts/_apu_2023-09-14_6503785d640c12023-09-14_17-09-30_0_cdv_photo_019.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/217995","217995","525297","vzvictoriazissman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332541,-71.312328,"true","","","2023-09-14 21:09:04+0000","United States","Middlesex County","Massachusetts","Newton",null,"The hornet was more interested in the wood framing of the garden bed than the flowers. This bunch of cosmos has been very busy all day. The yellowjackets were constantly on the move and visiting stalks and leaves more often than flowers. 74 degrees 56% humidity, sunny skies, and a light breeze. | Curator's Notes: The Eastern Yellowjacket ranges in size from 1.25-1.8 cm long. Increased the vespula record from 10 to 13 mm. Set the Bombus to species. Bombus might be slightly longer than recorded.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_6503785f02d012023-09-14_17-11-28_0_cdv_photo_022.jpg","Vespula maculifrons (eastern yellowjacket)","3","13","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Cosmos sulphureus (sulphur cosmos)","No","/img/uploads/posts/_apu_2023-09-14_6503785d640c12023-09-14_17-09-30_0_cdv_photo_019.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/217995","217995","525298","vzvictoriazissman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332541,-71.312328,"true","","","2023-09-14 21:09:04+0000","United States","Middlesex County","Massachusetts","Newton",null,"The hornet was more interested in the wood framing of the garden bed than the flowers. This bunch of cosmos has been very busy all day. The yellowjackets were constantly on the move and visiting stalks and leaves more often than flowers. 74 degrees 56% humidity, sunny skies, and a light breeze. | Curator's Notes: The Eastern Yellowjacket ranges in size from 1.25-1.8 cm long. Increased the vespula record from 10 to 13 mm. Set the Bombus to species. Bombus might be slightly longer than recorded.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_6503785fcc7352023-09-14_17-12-33_0_cdv_photo_023.jpg,/img/uploads/posts/_apu_2023-09-14_65037860a0d342023-09-14_17-12-37_0_cdv_photo_024.jpg","Dolichovespula maculata (baldfaced hornet)","1","15","Adult","Resting","","Flowers or flower buds // Open flowers // Mature leaf","Cosmos sulphureus (sulphur cosmos)","No","/img/uploads/posts/_apu_2023-09-14_6503785d640c12023-09-14_17-09-30_0_cdv_photo_019.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/217988","217988","525289","vzvictoriazissman","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408109,-71.342658,"true","","","2023-09-14 17:18:17+0000","United States","Middlesex County","Massachusetts","Newton",null,"It is about 75 degrees with 50% humidity. It is sunny, but this plant was shaded by nearby trees. There is a steady breeze. This pollinator garden was created last year as an Eagle Scout project. | Curator's Notes: Reviewed.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_65034265564fe2023-09-14_13-19-53_0_cdv_photo_016.jpg,/img/uploads/posts/_apu_2023-09-14_65034272532702023-09-14_13-20-01_0_cdv_photo_017.jpg,/img/uploads/posts/_apu_2023-09-14_65036fb4381612023-09-14_13-20-06_0_cdv_photo_018.jpg","Bombus impatiens","3","12","Adult","Foraging","","Breaking leaf bud // Flowers or flower buds // Open flowers // Mature leaf","Agastache foeniculum (blue giant hyssop)","No","/img/uploads/posts/_apu_2023-09-14_6503423da24982023-09-14_13-19-07_0_cdv_photo_012.jpg,/img/uploads/posts/_apu_2023-09-14_65034244d65972023-09-14_13-19-14_0_cdv_photo_013.jpg,/img/uploads/posts/_apu_2023-09-14_6503424f7b09c2023-09-14_13-19-23_0_cdv_photo_014.jpg,/img/uploads/posts/_apu_2023-09-14_6503425d1b3832023-09-14_13-19-31_0_cdv_photo_015.jpg","Walking","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525209","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Flies","/img/uploads/posts/_apu_2023-09-14_650348bb75533PXL_20230914_174606018-jpg.jpeg","Eristalis transversa","1","12","Adult","Feeding","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525210","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_650348ed0d92ePXL_20230914_173030193-jpg.jpeg","Apis mellifera (honey bee)","25","15","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525211","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_6503495ab6161PXL_20230914_173034047-jpg.jpeg","Bombus impatiens","7","14","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525212","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_6503498b70254PXL_20230914_173114502-jpg.jpeg","Xylocopa virginica (carpenter bee)","1","22","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525213","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Moths and Butterflies","/img/uploads/posts/_apu_2023-09-14_650349de38e6cPXL_20230914_172959484-jpg.jpeg","Cupido comyntas","1","10","Adult","Feeding","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525227","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Beetles","/img/uploads/posts/_apu_2023-09-14_65034a456a2bcPXL_20230914_173059051-jpg.jpeg","Megacyllene robiniae (locust borer)","1","24","Adult","Feeding","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525228","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-09-14_65034a7c979e8PXL_20230914_174633139-jpg.jpeg","Hylaeus mesillae","4","5","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217967","217967","525234","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.417577,-71.039213,"true","","","2023-09-14 17:33:26+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Surveyed 1/3rd of a square meter ~ 40 inflorescences.Host might be showy goldenrod. Xylocopa is more precisely X. virginica ssp. virginica and a male. Recorded fly likely might be a Lucilia sp. Also possibly about 2 small and slender compost flies (5-6 mm) and 1 ant (5-6 mm) that bullied an hylaeus. iNat session records at https://tinyurl.com/4pjyefeh","Flies","","Lucilia","1","7","Adult","Feeding","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Solidago (goldenrod)","No","","Area search","","10","Margin-feeding // Surface-feeding","Sunny","24","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","90","47","","","","","","",""
"https://www.anecdata.org/posts/view/217965","217965","525202","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.412978,-71.068714,"true","","","2023-09-14 17:09:12+0000","United States","Middlesex County","Massachusetts","Somerville",null,"The 11 mm wasp was fast and scouting, and I did not have time to ID it. INat session records at https://tinyurl.com/hwr96yth. TODO: Inform Anecdata that its taxonomy is missing Dialictus. (AS - set taxon to ""apocrita"" from text input ""wasp"")","Bees, Wasps, and Sawflies","","Xylocopa virginica (carpenter bee)","1","22","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Symphyotrichum novae-angliae (New England aster)","No","","Area search","","10","Surface-feeding // Leaf mine presence","Sunny","24","3 (8-12 mph or 12-19 kmh)","Trace (1-5%)","90","49","","","","","","",""
"https://www.anecdata.org/posts/view/217965","217965","525203","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.412978,-71.068714,"true","","","2023-09-14 17:09:12+0000","United States","Middlesex County","Massachusetts","Somerville",null,"The 11 mm wasp was fast and scouting, and I did not have time to ID it. INat session records at https://tinyurl.com/hwr96yth. TODO: Inform Anecdata that its taxonomy is missing Dialictus. (AS - set taxon to ""apocrita"" from text input ""wasp"")","Bees, Wasps, and Sawflies","","Apocrita (ants)","1","11","Adult","Other","","Flowers or flower buds // Open flowers // Mature leaf","Symphyotrichum novae-angliae (New England aster)","No","","Area search","","10","Surface-feeding // Leaf mine presence","Sunny","24","3 (8-12 mph or 12-19 kmh)","Trace (1-5%)","90","49","","","","","","",""
