observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Survey_method,___Time_of_survey,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Host_plant_species,___Host_plant_phenology,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),___Trapping_method,__Track_type,__Sign_of_activity_,___Track_photoshoot
"https://www.anecdata.org/posts/view/264664","264664","610091","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.389819,-71.218027,"true","","","2024-06-12 21:07:24+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a12f74dd3bpick_1718227156190_1000017449.jpg","Prunus serotina (black cherry)","Mature leaf","Beetles","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33c789913pick_1718227198376_1000017453.jpg","Harmonia axyridis","1","9","Larva or caterpillar","Feeding","Reviewed (CO): Set to sp from text input","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264664","264664","610092","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.389819,-71.218027,"true","","","2024-06-12 21:07:24+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a12f74dd3bpick_1718227156190_1000017449.jpg","Prunus serotina (black cherry)","Mature leaf","Lacewings and Owlflies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33c947489pick_1718227403386_1000017455.jpg","Chrysoperla","1","11","Larva or caterpillar","Being preyed upon","Sp. ID in progress","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264664","264664","610093","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.389819,-71.218027,"true","","","2024-06-12 21:07:24+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a12f74dd3bpick_1718227156190_1000017449.jpg","Prunus serotina (black cherry)","Mature leaf","Grasshoppers, Crickets, and Katydids","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33cd1350apick_1718227432645_1000017450.jpg","Maconema","1","8","Nymph","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264664","264664","610094","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.389819,-71.218027,"true","","","2024-06-12 21:07:24+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a12f74dd3bpick_1718227156190_1000017449.jpg","Prunus serotina (black cherry)","Mature leaf","Spiders","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33ce6ecc3pick_1718227512675_1000017458.jpg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33d6044d7pick_1718227516905_1000017457.jpg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33d787e35pick_1718227520959_1000017456.jpg","Maevia","1","6","Adult","Other","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264664","264664","610095","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.389819,-71.218027,"true","","","2024-06-12 21:07:24+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a12f74dd3bpick_1718227156190_1000017449.jpg","Prunus serotina (black cherry)","Mature leaf","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a33d853f98pick_1718227687680_1000017454.jpg","Deltocephalus","1","4","Nymph","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264659","264659","610052","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.300802,-71.15709,"true","","","2024-06-12 17:24:58+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718228388_1368726140-1718227522429-jpeg-1.jpeg","Securigera varia (crownvetch)","Breaking leaf bud // Increasing leaf size // Flowers or flower buds // Mature leaf","Spiders","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718228389_559857930-1718227703130-jpeg-1.jpeg","","1","3","Adult","Vigilant","Sp. ID in progress: CO-N: Also corrected host to Securigera varia from Lotus corniculatus | bird's-foot trefoil","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264659","264659","610053","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.300802,-71.15709,"true","","","2024-06-12 17:24:58+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718228388_1368726140-1718227522429-jpeg-1.jpeg","Securigera varia (crownvetch)","Breaking leaf bud // Increasing leaf size // Flowers or flower buds // Mature leaf","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718228390_1302618016-1718228218968-jpeg-1.jpeg","Miridae (jumping tree bugs)","1","3","Adult","Vigilant","Sp. ID in progress: CO-N: Set taxon to family","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264659","264659","610054","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.300802,-71.15709,"true","","","2024-06-12 17:24:58+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718228388_1368726140-1718227522429-jpeg-1.jpeg","Securigera varia (crownvetch)","Breaking leaf bud // Increasing leaf size // Flowers or flower buds // Mature leaf","Spiders","/img/uploads/posts/2024-06-13/_apu_2024-06-13_666ada0c001bd20240612_172040-jpg.jpeg","Leaf bug","1","3","Adult","Vigilant","Sp. ID in progress","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264657","264657","610020","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.484512,-71.182496,"true","","","2024-06-12 17:14:49+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718227206_JPEG_20240612_171452_4618532291738438827-jpg-1.jpeg","Quercus (oak)","Mature leaf","Unidentified","","","1","","","","","","","","","","","","","","Cocoon","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718227210_JPEG_20240612_171527_2182402469759331361-jpg-1.jpeg"
"https://www.anecdata.org/posts/view/264656","264656","610018","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.322176,-71.099757,"true","","","2024-06-12 17:06:30+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226784_JPEG_20240612_170634_642166238413384396-jpg-1.jpeg","Lotus corniculatus (bird's-foot trefoil)","Increasing leaf size // Flowers or flower buds // Open flowers // Mature leaf","Beetles","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226784_JPEG_20240612_170739_6571313040822670835-jpg-1.jpeg","","1","4","Adult","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264656","264656","610019","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.322176,-71.099757,"true","","","2024-06-12 17:06:30+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226784_JPEG_20240612_170634_642166238413384396-jpg-1.jpeg","Lotus corniculatus (bird's-foot trefoil)","Increasing leaf size // Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226785_JPEG_20240612_170904_5454430173848123557-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226786_JPEG_20240612_171206_8421875003475162937-jpg-1.jpeg","","1","20","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264655","264655","610016","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.33895,-71.211647,"true","","","2024-06-12 17:04:39+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226461_1555498017-1718226302925-jpeg-1.jpeg","Verbena urticifolia (white vervain)","Increasing leaf size // Mature leaf","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226463_173403416-1718226417660-jpeg-1.jpeg","Plagiognathus obscurus (obscure plant bug)","1","3","Adult","Vigilant","Reviewed (CO): Refined host and arthropod to sp.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264655","264655","610017","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.33895,-71.211647,"true","","","2024-06-12 17:04:39+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226461_1555498017-1718226302925-jpeg-1.jpeg","Verbena urticifolia (white vervain)","Increasing leaf size // Mature leaf","Ants","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226470_176311692-1718226462518-jpeg-1.jpeg","","1","3","Adult","Moving","Sp. ID in progress: CO","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264654","264654","610015","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.37508,-71.11693,"true","","","2024-06-12 17:01:25+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226306_JPEG_20240612_170129_3147790052644198664-jpg-1.jpeg","Lotus corniculatus (bird's-foot trefoil)","Flowers or flower buds // Open flowers // Mature leaf","Aphids and Allies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226308_JPEG_20240612_170301_1456518046463308989-jpg-1.jpeg","","3","3","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264653","264653","610014","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.338468,-71.187161,"true","","","2024-06-12 17:02:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226228_photo-29-jpg-1.jpeg","Securigera varia (crownvetch)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226230_photo-30-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226232_photo-31-jpg-1.jpeg","","1","13","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264652","264652","610012","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.320327,-71.129238,"true","","","2024-06-12 16:56:16+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226031_JPEG_20240612_165619_5570920989706416342-jpg-1.jpeg","Lotus corniculatus (bird's-foot trefoil)","Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226032_JPEG_20240612_165651_3183818174963173221-jpg-1.jpeg","","1","15","","Feeding","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264652","264652","610013","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.320327,-71.129238,"true","","","2024-06-12 16:56:16+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226031_JPEG_20240612_165619_5570920989706416342-jpg-1.jpeg","Lotus corniculatus (bird's-foot trefoil)","Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718226033_JPEG_20240612_165808_413206697071911765-jpg-1.jpeg","","1","9","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264651","264651","610011","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.342973,-71.067105,"true","","","2024-06-12 16:58:13+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225989_photo-26-jpg-1.jpeg","Solidago (goldenrod)","Mature leaf","Harvestman","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225993_photo-27-jpg-1.jpeg","","1","6","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264650","264650","610010","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.325225,-71.225803,"true","","","2024-06-12 16:52:35+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225806_507364967-1718225649066-jpeg-1.jpeg","Solidago (goldenrod)","Increasing leaf size // Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225807_1413925136-1718225773976-jpeg-1.jpeg","Lepidoptera (butterflies)","1","45","Larva or caterpillar","Resting","Sp. ID in progress: CO: Note that the host species field was empty / Set it to genus (could be Canada Goldenrod, S.  canadensis)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264649","264649","610009","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.453103,-71.1215,"true","","","2024-06-12 16:49:39+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225669_JPEG_20240612_164947_3968410197174245949-jpg-1.jpeg","Lotus corniculatus (bird's-foot trefoil)","Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225670_JPEG_20240612_165243_5387039234569557255-jpg-1.jpeg","","1","14","","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264648","264648","610005","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45933,-71.179001,"true","","","2024-06-12 16:44:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225271_photo-20-jpg-1.jpeg","Solidago (goldenrod)","Mature leaf","Spiders","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225275_photo-21-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225276_photo-22-jpg-1.jpeg","","2","3","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264648","264648","610006","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45933,-71.179001,"true","","","2024-06-12 16:44:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225271_photo-20-jpg-1.jpeg","Solidago (goldenrod)","Mature leaf","Ants","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225277_photo-25-jpg-1.jpeg","","7","3","Adult","Moving","","","","","","","","","","","","",""
